stackoverflow_id,Reputation,Answer,Question,tags,upvote,downvote,ans_vote,ques_vote,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism
192247,91435,517,172,"['scala', 'java', 'functional-programming', 'c++', 'oop']",8484,326,2235,6575,0.959665529,0.313162018,0.10072063,0.025990136,0.342315249
13279,62599,1511,48,"['c#', 'javascript', 'html', 'asp.net', 'dom']",1224,40,588,676,0.632887175,0.589545701,0.201929719,0.06449233,0.324568179
853360,64151,2516,11,"['mysql', 'php', 'sql', 'symfony', 'codeigniter']",3538,377,1617,2298,0.624879359,0.264801992,0.020343037,0.008824984,0.047832608
98607,105576,1273,28,"['c#', '.net', 'wpf', 'unit-testing', 'memory-management']",2938,72,997,2013,0.830109406,0.022753571,0.067287949,0.002392266,0.635852312
1163867,124766,2748,24,"['c#', 'linq', '.net', 'entity-framework', 'list']",823,489,422,890,0.818672524,0.363962573,0.121474622,0.044122457,0.217859077
65387,276811,1210,1526,"['javascript', 'php', 'c#', 'jquery', 'html']",13056,388,4080,9364,0.711380483,0.432432684,0.113479068,0.012429542,0.427103995
315168,83147,1602,468,"['python', 'sublimetext2', 'pip', 'html', 'javascript']",7515,145,3803,3857,0.920723148,0.239414951,0.203422012,0.001664836,0.093138705
3125566,77832,1883,0,"['python', 'python-3.x', 'list', 'django', 'python-2.7']",1088,1563,1743,908,0.917467307,0.463306452,0.161083774,0.024976871,0.362235887
1195080,67286,1718,214,"['c#', '.net', 'asp.net', 'winforms', 'regex']",8243,299,3738,4804,0.562186834,0.540427932,0.20004808,0.015417539,0.386308254
295783,173112,8305,101,"['javascript', 'html', 'jquery', 'css', 'select']",3946,11737,7819,7864,0.781146515,0.081982945,0.107548064,0.018303618,0.523290156
13913,138675,625,214,"['c#', '.net', 'unit-testing', 'string', 'language-agnostic']",2952,60,768,2244,0.852314349,0.221349849,0.060693292,0.000302984,0.408824113
1755,65738,2175,38,"['windows-phone-7', 'c#', 'windows', 'batch-file', 'newline']",3629,98,1599,2128,0.898336727,0.277300205,0.099280957,0.014510904,0.392435526
309308,171920,536,25,"['string', 'python', 'substring', 'contains', 'c++']",1839,570,541,1868,0.889175706,0.177491499,0.075370727,0.037222182,0.383047997
3574081,125848,1070,3,"['tensorflow', 'python', 'tensorflow-datasets', 'neural-network', 'machine-learning']",566,6,162,410,0.847127211,0.425969097,0.253436725,0.100970358,0.319079348
1542290,155559,1781,30,"['css', 'html', 'css-float', 'css-animations', 'php']",2163,76,1008,1231,0.615537182,0.291162071,0.130592641,0.022448009,0.476014925
91,178950,685,335,"['c#', 'loops', 'enumeration', 'break', 'continue']",7327,55,1115,6267,0.953287821,0.160442411,0.059685019,0.001139941,0.228337859
2422776,302238,10199,0,"['java', 'sql', 'select', 'mysql', 'postgresql']",12661,48292,59056,1897,0.83078949,0.494797759,0.185023463,0.061511432,0.332478442
20394,119189,1583,65,"['javascript', 'java', 'regex', 'string', 'html']",3317,365,1309,2373,0.94064639,0.047473041,0.156237507,0.00458085,0.384007635
53114,648829,4545,13,"['php', 'javascript', 'json', 'mime-types', 'content-type']",1466,284,207,1543,0.828737323,0.660868209,0.060005226,0.041743703,0.205843859
550966,82345,627,80,"['android', 'android-studio', 'code-formatting', 'java', 'android-activity']",1322,909,1251,980,0.177206762,0.240359212,0.118443983,0.447197459,0.057580756
922184,467835,845,2,"['c++', 'performance', 'java', 'cpu-architecture', 'branch-prediction']",7281,3,3858,3426,0.891716464,0.088040826,0.021267642,0.000747028,0.603624434
10673,46659,995,8,"['core-data', 'iphone', 'objective-c', 'ios', 'cocoa-touch']",731,131,68,794,0.930996672,0.498604609,0.296286986,0.093079325,0.254165606
113195,81924,595,86,"['html', 'javascript', 'jquery', 'css', 'python']",3858,85,1131,2812,0.901788497,0.020872198,0.160039529,0.05974374,0.985940086
17,54597,540,27,"['jquery', 'c#', 'drop-down-menu', '.net', 'entity-framework']",887,216,423,680,0.897645892,0.556437434,0.259476262,0.027178031,0.131853189
256793,57606,766,150,"['python', 'sqlite', 'select', 'c#', 'arguments']",1698,123,844,977,0.700777872,0.412089851,0.192574658,0.041735015,0.277441551
6680611,57874,750,2,"['rxjs', 'angular', 'javascript', 'firebase', 'typescript']",5017,1823,3516,3324,0.919165661,0.488572755,0.10971758,0.058868674,0.303091677
14343,369389,2766,43,"['python', 'list', 'split', 'chunks', 'django']",2324,515,1078,1761,0.943636092,0.374045098,0.148756413,0.039146921,0.336659451
74118,113179,623,138,"['ios', 'cocoa-touch', 'uikit', 'uilabel', 'text-alignment']",1275,1,300,976,0.9191372,0.145818887,0.149424716,0.004398387,0.442356892
12030,100889,2285,19,"['google-app-engine', 'python', 'algorithm', 'google-cloud-datastore', 'java']",3472,312,155,3629,0.928861847,0.056538697,0.09212015,0.003221613,0.135151853
13249,626435,6167,9,"['jquery', 'javascript', 'html', 'css', 'jquery-selectors']",3919,11,1470,2460,0.888605512,0.188733109,0.092949426,0.017691997,0.368465502
385378,101222,599,25,"['php', 'php-internals', 'foreach', 'loops', 'iteration']",1730,902,806,1826,0.973357405,0.126526218,0.030662221,0.001280671,0.242672382
397861,76580,1601,178,"['jquery', 'php', 'javascript', 'csv', 'trailing']",834,15,639,210,0.37999811,0.360378882,0.414651282,0.344227986,0.391452026
1057429,53570,2235,11,"['java', 'python', 'php', 'sublimetext2', 'sublimetext3']",9592,832,3870,6554,0.910531249,0.502461769,0.217836732,0.082825137,0.098668659
1755598,133694,1941,4,"['git', 'git-checkout', 'repository', 'git-branch', 'rename']",256,63,205,114,0.627119933,0.4760678,0.107612764,0.014127135,0.271869096
164234,53477,426,6,"['go', 'python', 'list', 'arrays', 'django']",2061,2,1122,941,0.916326441,0.384399961,0.063098119,0.009964236,0.249390786
1204143,173645,2315,56,"['python', 'c', 'obfuscation', 'deobfuscation', 'algorithm']",2849,2169,2882,2136,0.625266456,0.437318709,0.0474266,0.015300797,0.326228743
59541,92878,571,7,"['swift', 'ios', 'xcode', 'iphone', 'objective-c']",1062,154,425,791,0.932305244,0.257877273,0.249037708,0.054903969,0.302682234
229602,72048,1020,33,"['git', 'python', 'github', 'linux', 'git-tag']",1211,57,188,1080,0.967496096,0.226827817,0.0917286,0.024448596,0.328609223
106224,710748,4636,25,"['css', 'css-selectors', 'html', 'php', 'javascript']",12966,2518,3917,11567,0.906755554,0.013538627,0.033472166,0.007098266,0.566613776
335418,65815,370,16,"['github', 'git', 'markdown', 'github-api', 'json']",1205,5,454,756,0.934233014,0.307367054,0.103155788,0.048592504,0.281943875
1583,493912,7501,35,"['c#', '.net', 'asp.net', 'sql', 'sql-server']",3854,4343,5225,2972,0.932392936,0.097783698,0.132761624,0.0121746,0.380558587
22459,69305,784,67,"['php', 'html', 'javascript', 'mysql', 'jquery']",1163,52,139,1076,0.900795419,0.058306341,0.087637479,0.013145401,0.306333174
342852,295282,2607,84,"['java', 'spring-mvc', 'json', 'rest', 'http-headers']",5595,56,1440,4211,0.946071144,0.007683019,0.241513099,0.018732776,0.756688365
1175,81948,534,96,"['c++', 'objective-c', 'iphone', 'cocoa', 'shuffle']",8511,680,2709,6482,0.912238158,0.210307118,0.125701663,0.022359203,0.239480396
116862,135212,1505,11,"['iphone', 'objective-c', 'ios', 'cocoa-touch', 'uitableview']",1890,165,969,1086,0.953987979,0.203291677,0.114391042,0.011565909,0.306391139
421018,76794,1452,335,"['ios', 'objective-c', 'swift', 'iphone', 'xcode']",2223,1325,1022,2526,0.795531679,0.090931767,0.063607062,0.017989835,0.333504046
205608,106088,5212,45,"['mysql', 'sql', 'php', 'datetime', 'node.js']",6166,519,4358,2327,0.896824248,0.631725775,0.4703446,0.103025529,0.241857663
157882,1094370,17131,15,"['java', 'jsf', 'jsf-2', 'servlets', 'jsp']",16007,23749,23444,16312,0.797099568,0.643279332,0.049292409,0.040193245,0.281664997
167958,55012,727,102,"['c++', 'python', 'c', 'linux', 'c++11']",1900,201,602,1499,0.988332124,0.107579484,0.139713574,0.018090388,0.327704374
20654,197267,1715,287,"['java', 'exception', 'try-catch', 'multi-catch', 'multithreading']",2894,491,875,2510,0.359301593,0.34947306,0.428030594,0.081645078,0.669443575
312586,52165,465,122,"['ruby-on-rails', 'ruby', 'lua', 'jekyll', 'conditional-statements']",1288,290,168,1410,0.792161111,0.21595583,0.240192701,0.024932224,0.387238353
16853,133743,712,150,"['java', 'scala', 'multithreading', 'sleep', 'java-threads']",2250,147,786,1611,0.953105798,0.10137177,0.155025635,0.030005295,0.399715371
67606,178870,2093,61,"['java', 'javascript', 'string', 'mysql', 'sql']",10562,97,4922,5737,0.291574069,0.293977701,0.386178756,0.24533707,0.791075215
61989,64720,331,20,"['c#', '.net', 'vb6', 'language-design', 'basic']",4012,109,1154,2967,0.852717549,0.588349734,0.172144865,0.092237548,0.143092465
21677,110568,514,29,"['javascript', 'jquery', 'node.js', 'linux', 'npm']",2397,574,495,2476,0.975574574,0.076217243,0.104591156,0.056719816,0.638997468
2435473,135536,3535,21,"['angularjs', 'javascript', 'angular', 'typescript', 'html']",9365,864,6362,3867,0.763699022,0.495139345,0.107183196,0.140551193,0.497718962
379693,128145,1374,90,"['android', 'java', 'kotlin', 'vibration', 'android-vibration']",4547,991,2203,3335,0.729448003,0.62085189,0.237630218,0.253420481,0.32283676
138475,397812,3002,3,"['php', 'javascript', 'syntax', 'jslint', 'use-strict']",2928,69,1423,1574,0.393241066,0.241314496,0.450527506,0.253174612,0.999951565
993547,155261,3559,5,"['c#', '.net', 'asp.net', 'c#-6.0', 'sql']",2834,9822,9955,2701,0.527069763,0.499433253,0.173996348,0.130792048,0.657922732
20578,97735,900,124,"['html', 'css', 'python', 'javascript', 'jquery']",8102,389,2974,5517,0.812913006,0.154806195,0.165632896,0.069671148,0.457682675
1292848,99531,2792,9,"['svg', 'css', 'html', 'javascript', 'android']",443,380,239,584,0.919795746,0.362582332,0.21802736,0.048863149,0.205388037
253056,210613,3603,33,"['c', 'c++', 'sse', 'simd', 'macos']",14928,17672,17916,14684,0.700322843,0.495189501,0.149736805,0.196239616,0.746285707
359307,88328,926,3,"['pdf', 'ghostscript', 'imagemagick', 'image', 'fonts']",2302,52,1079,1275,0.513843199,0.188423908,0.331695309,0.27805397,0.999999999
187606,445692,6938,257,"['php', 'html', 'css', 'javascript', 'mysql']",12497,10991,13468,10020,0.826736131,0.003312763,0.244116616,0.058407871,0.999631039
8454,91998,1071,12,"['shell', 'bash', 'command-line', 'git', 'directory']",8646,1484,3469,6661,0.941044756,0.392933509,0.309636997,0.045420692,0.229149217
248432,80244,2144,13,"['android', 'java', 'google-app-engine', 'gwt', 'android-dialog']",1039,247,327,959,0.548057938,0.204145614,0.105235776,0.004922169,0.797363119
57695,529064,13476,37,"['java', 'multithreading', 'performance', 'arrays', 'file-io']",16920,392,3569,13743,0.94479771,0.510062629,0.155262416,0.017157693,0.213039655
92315,140067,198,7,"['javascript', 'compression', 'minify', 'code-formatting', 'unminify']",294,56,37,313,0.420218324,0.284600952,0.487242177,0.225688523,0.998312648
35070,282570,2082,60,"['python', 'json', 'php', 'directory', 'list']",3116,741,1524,2333,0.936924513,0.125567595,0.064756903,0.000232838,0.424605834
93966,84190,983,361,"['jquery-mobile', 'jquery', 'php', 'javascript', 'html']",2718,35,1216,1537,0.750942757,0.728052238,0.079308567,0.044376255,0.173894375
28376,72016,2895,7,"['twilio', 'javascript', 'twilio-api', 'ruby-on-rails', 'jquery']",1711,55,350,1416,0.826959686,0.147306294,0.139456367,0.061623123,0.355121126
113570,170016,834,36,"['javascript', 'arrays', 'c#', 'jquery', '.net']",1918,325,708,1535,0.674563743,0.220505158,0.113398523,0.004509816,0.602116085
8815,105586,1042,30,"['php', 'javascript', 'jquery', 'string', 'json']",544,39,106,477,0.872297919,0.453850913,0.149942533,0.039533402,0.187731224
508666,72006,1012,188,"['php', 'html', 'email-validation', 'regex', 'javascript']",3811,16211,13031,6991,0.884027027,0.264643569,0.091336801,0.012561593,0.302290512
405017,299378,2128,304,"['javascript', 'ruby', 'html', 'svg', 'canvas']",11295,1252,5060,7487,0.944406148,0.200660777,0.317085735,0.013449622,0.553522868
20670,332245,4343,20,"['regex', 'python', 'string', 'java', 'c#']",9795,1078,3106,7767,0.851113063,0.086515342,0.143626735,0.123167173,0.992681686
514749,153286,1440,163,"['javascript', 'jquery', 'syntax', 'jsfuck', 'html']",8208,202,2148,6262,0.395015125,0.230235344,0.345333281,0.276260292,0.840803053
79061,50013,459,5,"['github', 'commit', 'issue-tracking', 'python', 'string']",2371,266,1040,1597,0.318716974,0.007248263,0.076387082,0.010751135,0.977914468
134204,125201,2951,0,"['c#', 'task-parallel-library', 'sql-server', '.net-core', '.net']",9138,3794,2094,10838,0.852031948,0.529940271,0.11241928,0.022047987,0.254479748
1418796,117332,448,1,"['angularjs', 'javascript', 'angular-ui-bootstrap', 'angular-ui', 'jquery']",626,328,302,652,0.904546956,0.471070101,0.165256483,0.052070971,0.547915171
220819,162174,1348,23,"['javascript', 'objective-c', 'random', 'ios', 'jquery']",4375,255,1924,2706,0.891811814,0.337249437,0.274284959,0.095010213,0.282759682
4984832,73548,2041,22,"['xamarin', 'c#', 'xamarin.forms', 'xamarin.android', 'android']",1385,972,1336,1021,0.790035416,0.59865655,0.015482852,0.002890171,0.132989831
126014,229194,2720,79,"['c#', 'dependency-injection', 'unit-testing', 'inversion-of-control', '.net']",6429,150,3909,2670,0.971395511,0.113623287,0.053753198,0.02883069,0.254138691
84889,122594,1360,1,"['gradle', 'java', 'groovy', 'spock', 'build.gradle']",84,161,143,102,0.966472335,0.249433501,0.151287345,0.008436506,0.418651772
216074,377738,3513,82,"['python', 'list', 'c#', 'git', 'asp.net-core']",2596,800,1588,1808,0.878327969,0.068045641,0.100435136,0.02260963,0.682374805
1009603,123482,2146,5,"['javascript', 'jquery', 'angularjs', 'html', 'css']",3480,1331,2771,2040,0.821953552,0.489889087,0.050106243,0.11229107,0.386007867
462627,166050,5519,58,"['html', 'css', 'javascript', 'jquery', 'php']",2868,14672,15156,2384,0.690247675,0.430491637,0.276648833,0.163459095,0.368762173
571189,63058,481,0,"['java', 'arrays', 'arraylist', 'unix', 'boolean']",1109,6,338,777,0.839542961,0.741225222,0.104182259,0.10936253,0.147201098
750987,65745,298,0,"['java', 'jackson', 'json', 'gson', 'android']",691,215,413,493,0.5290937,0.636074765,0.060301198,0.051776254,0.102380582
1084774,59021,1440,248,"['c', 'linux', 'bash', 'c++', 'shell']",4660,777,2830,2607,0.956704231,0.100646015,0.04348106,0.002889037,0.177402665
70604,565919,4681,2,"['java', 'maven-2', 'hibernate', 'jpa', 'orm']",4159,241,2580,1820,0.887253278,0.432993261,0.329725943,0.003859118,0.600426552
209103,581963,17558,26,"['firebase', 'firebase-realtime-database', 'javascript', 'google-cloud-firestore', 'android']",20676,4574,10297,14953,0.837600707,0.327819556,0.2236907,0.092257953,0.246868137
6010,80016,192,11,"['javascript', 'initialization', 'variables', 'undefined', 'function']",397,75,151,321,0.778983697,0.235588681,0.236831541,0.021275115,0.291182344
7671,69633,473,24,"['java', 'clojure', 'arrays', 'arraylist', 'type-conversion']",1701,99,482,1318,0.929344795,0.350829355,0.141876188,0.044868788,0.279224466
30674,85594,280,883,"['asp.net-mvc', 'c#', 'visual-studio-2010', 'unit-testing', '.net']",9879,224,4273,5830,0.722645122,0.175090717,0.153974768,0.037627885,0.502193312
343955,62009,796,37,"['java', 'string', 'enums', 'date', 'calendar']",1637,448,1111,974,0.729925687,0.190688146,0.064437983,0.020865364,0.529171747
1074592,85321,848,31,"['reactjs', 'javascript', 'jsx', 'python', 'html']",1845,260,954,1151,0.925707426,0.091470597,0.025369512,0.000435975,0.364181074
69545,137684,1985,1,"['common-lisp', 'lisp', 'scheme', 'sbcl', 'macros']",3281,1265,1579,2967,0.985525685,0.025886671,0.050070583,0.000121122,0.548179326
1333975,71081,699,41,"['android', 'git', 'gitignore', 'android-studio', 'android-view']",2663,2282,3052,1893,0.75890167,0.075454792,0.302208659,0.066039062,0.360832799
1237040,51415,1363,0,"['java', 'regex', 'android', '.htaccess', 'string']",1601,670,1268,1003,0.626237796,0.672185169,0.074408226,0.14666886,0.158720841
6782,336939,3968,46,"['javascript', 'jquery', 'java', 'node.js', 'html']",1609,2045,784,2870,0.817191887,0.236139136,0.133391809,0.010998302,0.38672599
419970,167930,1469,120,"['javascript', 'node.js', 'jquery', 'events', 'preventdefault']",1190,807,381,1616,0.900472315,0.090530848,0.058876267,0.000861051,0.413417479
11635,60639,783,67,"['.net', 'c#', 'visual-studio', 'msbuild', 'unit-testing']",9694,529,3599,6624,0.91022992,0.402655811,0.104209991,0.029667132,0.20423775
856199,51134,913,21,"['c++', 'linux', 'c', 'command-line', 'qt']",857,67,487,437,0.884400693,0.044527857,0.008557885,0.000579537,0.259158958
65358,558528,7407,18,"['c#', '.net', 'wpf', 'linq', 'multithreading']",6371,112,3404,3079,0.910531036,0.526961583,0.137289879,0.068874971,0.19295347
8394265,266205,1035,51,"['flutter', 'dart', 'flutter-layout', 'android-emulator', 'flutter-widget']",269,266,234,301,0.930775954,0.046739445,0.05217196,0.001619642,0.401809131
160378,54898,339,6,"['scala', 'scala-2.8', 'overloading', 'java', 'sbt']",727,33,134,626,0.911910704,0.222460105,0.101767176,0.005705816,0.229707431
602276,177901,1144,38,"['r', 'ggplot2', 'plot', 'dataframe', 'r-faq']",4788,732,1657,3863,0.795951408,0.596604895,0.124707806,0.056141734,0.343027412
67,143085,1123,37,"['c#', '.net', 'javascript', 'linq', 'asp.net']",4206,782,1201,3787,0.918451702,0.294113011,0.381647991,0.019618201,0.23658452
67392,107697,2617,6,"['c#', '.net', 'powershell', 'xml', 'visual-studio']",5076,523,780,4819,0.899430288,0.664121356,0.075612813,0.037060336,0.293885466
3603,83994,1098,96,"['c#', '.net', 'unit-testing', 'asp.net-mvc', 'msdeploy']",2291,67,401,1957,0.903602145,0.234189327,0.090251304,0.001586759,0.286127995
379897,211639,3383,177,"['c', 'c++', 'linux', 'gcc', 'posix']",5052,1153,1767,4438,0.956074818,0.435922755,0.156054437,0.013986437,0.09207475
21886,276249,1547,35,"['python', 'directory', 'file-io', 'delete-file', 'css']",4447,630,1763,3314,0.893535419,0.314066041,0.104500899,0.018261492,0.335562558
134830,119726,1034,112,"['r', 'r-faq', 'formatting', 'ggplot2', 'assignment-operator']",2199,19,554,1664,0.90855033,0.22865516,0.174500362,0.01488499,0.364134247
852828,118849,2131,21,"['ios', 'objective-c', 'iphone', 'xcode', 'uitableview']",2892,1095,1865,2122,0.85712827,0.181583064,0.127578952,0.037519998,0.514861293
3804019,51651,502,13,"['swift', 'ios', 'objective-c', 'enums', 'string']",104,36,68,0,0.7423651,0.52349677,0.066192821,0.039659317,0.370174637
557445,75509,1226,63,"['jquery', 'javascript', 'c#', 'css', 'html']",2528,6,1166,1368,0.924931159,0.479798009,0.14264187,0.038792553,0.318088788
50122,45930,678,13,"['cocoa', 'objective-c', 'macos', 'xcode', 'nsstring']",1509,135,365,1279,0.847131674,0.153131951,0.124203663,0.012855997,0.309469019
33732,162282,2071,19,"['delphi', 'c++', 'comments', 'batch-file', 'cmd']",3332,449,2117,1664,0.831637855,0.339600936,0.103223678,0.005230279,0.25763917
46642,230759,1215,77,"['c++', 'c++11', 'c#', 'string', '.net']",6077,2282,2214,6145,0.937384545,0.441500632,0.086286079,0.02861902,0.228427453
77567,380339,4438,2,"['ios', 'objective-c', 'swift', 'xcode', 'iphone']",2019,276,698,1597,0.89077434,0.078372867,0.038853261,0.000697065,0.43074453
297762,73254,744,18,"['android', 'android-softkeyboard', 'java', 'scaling', 'textview']",677,24,314,387,0.830991516,0.42016407,0.089043518,4.27E-05,0.015837418
893780,200507,3050,1,"['node.js', 'express', 'javascript', 'mongodb', 'mongoose']",1475,339,312,1502,0.468402954,0.245978939,0.320443142,0.234281541,0.776427978
75642,104434,1029,314,"['html', 'css', 'pseudo-element', 'css-content', 'javascript']",3069,194,1004,2259,0.103591752,0.057166524,0.021462875,0.036448143,0.969624907
1271826,424650,6904,35,"['ios', 'swift', 'objective-c', 'grand-central-dispatch', 'xcode']",8481,1407,6180,3708,0.884648653,0.189192025,0.158260469,0.005737754,0.546928544
29995,119278,463,31,"['java', 'string', 'integer', 'type-conversion', 'grails']",4688,524,1939,3273,0.873116944,0.455760224,0.182816015,0.032475228,0.199597302
8446,90238,713,310,"['c++', 'c#', '.net', 'security', 'code-signing']",1287,555,581,1261,0.882685634,0.185120997,0.049088516,0.002822307,0.290252182
298575,98211,689,0,"['android', 'listview', 'android-tablelayout', 'layout', 'java']",148,34,12,170,0.933743027,0.159142118,0.073315832,0.003158665,0.5044091
112671,67567,552,186,"['java', 'git', 'file-io', 'git-checkout', 'maven']",4360,41,1693,2708,0.865628913,0.496844207,0.097272004,0.012191629,0.39830391
322912,70027,1226,73,"['r', 'dataframe', 'r-faq', 'r-factor', 'ggplot2']",7192,272,2184,5280,0.060010885,0.123706087,0.068373966,0.142327762,0.989236292
519413,334440,10412,44,"['jquery', 'javascript', 'html', 'css', 'ajax']",16936,34153,40092,10997,0.755946343,0.252200124,0.060572162,0.003782735,0.309922929
91299,135577,1616,43,"['delphi', 'delphi-xe2', 'c#', 'wmi', 'windows']",3750,113,1521,2342,0.805623041,0.370827705,0.012524727,0.001337036,0.960434204
831878,87118,1241,91,"['java', 'javascript', 'python', 'hashmap', 'ruby']",3455,1089,2366,0,0.975125068,0.172795991,0.207185019,0.016490907,0.371749551
1188513,70446,1789,73,"['vba', 'excel', 'ms-access', 'c#', 'oop']",8081,3113,5292,5902,0.938224834,0.302872524,0.075542836,0.005073711,0.171569344
105929,290733,4632,63,"['sql-server', 'sql', 't-sql', 'sql-server-2005', 'c#']",3618,275,552,3341,0.879260834,0.330299429,0.153242172,0.004805145,0.331248629
1258041,64719,854,30,"['python', 'python-2.7', 'sed', 'linux', 'unix']",1509,312,829,992,0.674105233,0.118788959,0.048970686,0.015940338,0.501953198
104184,129034,196,32,"['python', 'list', 'indexing', 'css', 'html']",9418,404,3317,6505,0.89083701,0.24431757,0.094399126,0.003152932,0.287380697
15245,107356,1432,43,"['ruby-on-rails', 'ruby-on-rails-3', 'ruby', 'routes', 'activerecord']",3412,491,1003,2900,0.879084077,0.173267742,0.116922344,0.02387509,0.37066186
295264,78173,2002,184,"['php', 'javascript', 'mysql', 'jquery', 'css']",765,201,336,630,0.403255532,0.077351177,0.052042601,0.029921715,0.724827334
138304,98737,1534,56,"['c#', '.net', 'antlr4', 'visual-studio', 'antlr']",695,318,134,879,0.934798021,0.167788652,0.034331605,0.001340724,0.37554301
139459,381054,4321,189,"['jquery', 'javascript', 'php', 'html', 'variables']",9123,588,1989,7722,0.500157207,0.177471811,0.166375818,0.050231823,0.97080824
105999,44043,370,7,"['msbuild', 'msdeploy', 'visual-studio', 'visual-studio-2010', 'asp.net']",184,69,59,194,0.846120076,0.475108488,0.198230749,0.161563526,0.204765283
99834,165288,577,837,"['python', 'postgresql', 'file-io', 'sql', 'csv']",4061,251,2517,1795,0.707512995,0.082276546,0.067043353,0.002580715,0.596771927
34397,876766,15102,51,"['c#', 'javascript', '.net', 'jquery', 'java']",6997,3269,5253,5013,0.917968974,0.103745691,0.031132225,0.000982864,0.314290639
14660,157510,3730,103,"['perl', 'git', 'c', 'ruby', 'github']",2458,426,762,2122,0.921031793,0.219827554,0.174623879,0.009884004,0.316052554
6144,62976,895,32,"['javascript', 'html', 'string', 'numbers', 'performance']",5798,126,1212,4712,0.78265817,0.338743734,0.088722755,0.00108187,0.418813666
2998,51970,1160,21,"['ios', 'iphone', 'objective-c', 'cocoa-touch', 'xcode']",1962,26,535,1453,0.888853224,0.037466404,0.031519398,0.008113467,0.398257055
21926,119685,845,4,"['javascript', 'string', 'replace', 'php', 'bash']",811,468,318,961,0.901542271,0.483168169,0.243387104,0.094721783,0.255921165
353802,77450,1618,21,"['html', 'css', 'jquery', 'php', 'javascript']",1288,268,449,1107,0.931585161,0.156567613,0.419738151,0.134702155,0.340470017
64174,66420,1444,13,"['java', 'android', 'zxing', 'apache-spark', 'mahout']",2917,1463,1841,2539,0.927439494,0.641176896,0.415072608,0.144766886,0.19160369
1704166,214342,903,22,"['typescript', 'javascript', 'module', 'arrays', 'object']",975,334,487,822,0.957861928,0.172691715,0.163948046,0.005866244,0.341278527
82609,90890,433,334,"['reactjs', 'javascript', 'java', 'redux', 'typescript']",2082,48,845,1285,0.894923555,0.268381165,0.082204568,0.015563584,0.44035283
85371,383361,9290,17,"['c++', 'boost', 'git', 'boost-spirit', 'vim']",17544,1652,10675,8521,0.772973402,0.198403068,0.211680409,0.09071454,0.603232762
421223,129931,1195,8,"['php', 'git', 'git-merge', 'git-branch', 'branching-and-merging']",1963,1024,771,2216,0.739384092,0.025823183,0.13332775,0.088760965,0.999853011
150634,109510,1650,38,"['c++', 'c++11', 'pointers', 'templates', 'stl']",1715,241,914,1042,0.926194323,0.149055152,0.041135885,0.015127956,0.541935766
1003917,68326,2075,0,"['php', 'oop', 'private', 'public', 'protected']",3709,1164,3444,1429,0.675997361,0.592175262,0.931559348,0.89174239,0.491334779
1671639,55913,1326,74,"['javascript', 'jquery', 'html', 'css', 'c#']",1225,126,508,843,0.784923048,0.584329417,0.122044444,0.120881808,0.335625797
1108891,136898,863,424,"['typescript', 'c#', 'asp.net-core', 'visual-studio-code', '.net-core']",5503,137,2498,3142,0.945665898,0.353748963,0.159026548,0.024004405,0.274330719
1533054,74544,300,71,"['android-studio', 'elixir', 'ruby-on-rails', 'ruby-on-rails-3', 'activerecord']",5700,11,2330,3381,0.845442951,0.512191921,0.182975756,0.068013984,0.270278222
833622,45832,570,23,"['android', 'view', 'scrollview', 'android-edittext', 'programmatically-created']",62,57,44,75,0.451621313,0.157951015,0.232510148,0.116404198,0.460052855
376535,56906,1029,96,"['php', 'javascript', 'mysql', 'linux', 'bash']",1459,304,530,1233,0.60185848,0.173268972,0.013369588,0.001241315,0.296884861
285587,157633,6289,37,"['php', 'mysql', 'pdo', 'mysqli', 'sql']",4898,42199,22530,24567,0.990590016,0.200658063,0.181217745,0.016747554,0.299010739
1331451,53897,1282,58,"['perl', 'regex', 'arrays', 'hash', 'html']",7990,754,3853,4891,0.700876491,0.127945101,0.13618437,0.090453388,0.970766957
1267329,120546,1242,2,"['python', 'list', 'pandas', 'dataframe', 'header']",1992,76,1303,765,0.9663685,0.276436791,0.116533561,0.007579528,0.227238714
425275,183989,1261,190,"['javascript', 'html', 'jquery', 'css', 'text']",1211,72,238,1045,0.942304781,0.104238924,0.05115108,0.000286824,0.348675778
16940,142690,1344,432,"['angular', 'c#', 'javascript', 'typescript', 'asp.net-mvc']",5088,350,1637,3801,0.731586873,0.027481273,0.0488358,0.023388374,0.400765695
1478381,59295,776,36,"['r', 'dataframe', 'ggplot2', 'data.table', 'matrix']",2921,330,1388,1863,0.751861297,0.290239548,0.127188015,0.026895314,0.430202947
154112,62872,816,16,"['html', 'canvas', 'javascript', 'html5-canvas', 'svg']",1199,815,384,0,0.975443824,0.167206933,0.109636093,0.039009816,0.313052959
100754,117554,2153,33,"['perl', 'regex', 'html', 'c', 'css']",5279,3277,3046,5510,0.909809849,0.538318587,0.121723345,0.021597765,0.178456728
64949,63186,279,73,"['bower', 'javascript', 'npm', 'dependency-management', 'node.js']",4266,1628,2545,3349,0.951561072,0.38101097,0.080811015,0.005593961,0.29317609
2088135,73484,1878,21,"['bash', 'shell', 'awk', 'sed', 'linux']",1931,1279,1512,1698,0.68885214,0.463831464,0.278923261,0.057789911,0.314218161
21234,400888,3248,50,"['java', 'spring', 'exception', 'junit', 'spring-mvc']",5555,4015,6739,2831,0.89031868,0.050276625,0.113862701,0.013834498,0.460121239
