answer_count,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,preferred_tags1,preferred_tags2,preferred_tags3,micro-oop,oop,web-pro,database,mobile,statistic,other
1.0,0.929237332,0.326954551,0.129472608,0.00479123,0.330626363,git,c++,c,0,1,0,0,0,0,1
1.0,0.879852548,0.652333124,0.202222669,0.065164029,0.065911646,css,html,0,0,0,1,0,0,0,0
0.19934640522875818,0.937058177,0.504032017,0.163643511,0.085824181,0.236289992,objective-c,os,ios,0,0,0,0,1,0,1
1.0,0.871713647,0.224449115,0.121559909,0.035196945,0.679131069,python,0,c,0,1,0,0,0,0,0
0.45098039215686275,0.880874665,0.214645281,0.160638527,0.019595187,0.307947041,c++,c,php,0,1,1,0,0,0,0
1.0,0.787034474,0.229925236,0.213898219,0.03549392,0.244447773,0,javascript,jquery,0,0,1,0,0,0,0
1.0,0.797471162,0.001686177,0.135736085,0.024742244,0.999370578,python,javascript,php,0,1,1,0,0,0,0
0.16339869281045752,0.371347524,0.380912551,0.413334299,0.221290136,0.993592227,host,mysql,python,0,1,0,1,0,0,1
1.0,0.885382478,0.304558406,0.221084761,0.015955654,0.35416053,c#,.net,c#,1,0,0,0,0,0,0
1.0,0.970069702,0.042474602,0.064022743,0.0061708,0.393682544,c,c,javascript,0,1,1,0,0,0,0
0.23529411764705882,0.71671533,0.021111678,0.303463327,0.143167828,0.999995966,javascript,jquery,java,0,1,1,0,0,0,0
1.0,0.864558489,0.16822065,0.063304817,0.005912917,0.459239816,ios,objective-c,os,0,0,0,0,1,0,1
1.0,0.870546781,0.556379391,0.077467201,0.037274818,0.267363182,java,python,xml,1,1,0,0,0,0,0
1.0,0.957240674,0.102778028,0.059108887,0.014164444,0.358180567,javascript,jquery,java,0,1,1,0,0,0,0
1.0,0.883233256,0.292450657,0.074359667,0.035506332,0.501435117,java,javascript,scala,0,1,1,0,0,1,0
1.0,0.966287483,0.225467762,0.282434482,0.000585715,0.311244815,0,ruby,os,0,0,1,0,0,0,1
0.5980392156862745,0.907664707,0.225479708,0.255848461,0.029509321,0.386711856,c#,javascript,.net,1,0,1,0,0,0,0
1.0,0.950173218,0.189612013,0.088611064,0.037548625,0.337896137,f#,c#,.net,1,0,0,0,0,0,0
1.0,0.87785152,0.499081098,0.171956968,0.144477206,0.355265621,sql,sql,0,0,0,0,1,0,0,0
1.0,0.766190685,0.109696081,0.052638658,0.003871181,0.377092878,ruby,ruby,javascript,0,0,1,0,0,0,0
1.0,0.923939734,0.037003533,0.029999131,0.016381747,0.478482238,javascript,jquery,html,0,0,1,0,0,0,0
1.0,0.947264856,0.102537829,0.133482384,0.006177845,0.316552347,c++,php,c++,0,1,1,0,0,0,0
1.0,0.968535071,0.033634084,0.099386826,0.02722632,0.471574664,scala,0,c,0,1,0,0,0,1,0
1.0,0.6727637,0.056804854,0.082794608,0.021951448,0.850227462,php,mysql,javascript,0,0,1,1,0,0,0
1.0,0.73366519,0.111683346,0.02285215,0.00318523,0.506745061,objective-c,0,ios,0,0,0,0,1,0,0
1.0,0.913715882,0.26888248,0.085595649,0.068033063,0.276303823,javascript,node.js,php,0,0,1,0,0,0,0
0.00980392156862745,0.968001557,0.131548103,0.19611123,0.041963577,0.558993942,os,0,python,0,1,0,0,0,0,1
1.0,0.924465844,0.211622659,0.146281841,0.029606864,0.237611938,javascript,jquery,c#,1,0,1,0,0,0,0
1.0,0.937207911,0.372841955,0.198770632,0.070263054,0.394367274,c++,c,python,0,1,0,0,0,0,0
1.0,0.892100343,0.464243221,0.03747962,0.024450482,0.380482796,c++,c++,0,0,1,0,0,0,0,0
1.0,0.82391125,0.559528264,0.273519695,0.000197034,0.030239777,java,0,0,0,1,0,0,0,0,0
1.0,0.947474964,0.307548682,0.167345719,0.007878664,0.119748216,c++,c,os,0,1,0,0,0,0,1
1.0,0.891162041,0.605756348,0.122701868,0.080898118,0.239619365,r,r,.net,1,0,0,0,0,1,0
1.0,0.800899087,0.422774153,0.166383187,0.087934234,0.331352955,scala,php,java,0,1,1,0,0,1,0
1.0,0.858565211,0.409700837,0.047789166,0.003883301,0.574722442,javascript,jquery,css,0,0,1,0,0,0,0
1.0,0.784358853,0.484920828,0.013258993,0.049728698,0.298276482,.net,python,javascript,1,1,1,0,0,0,0
1.0,0.89733983,0.106307776,0.044559645,0.002553255,0.280714059,c,c++,python,0,1,0,0,0,0,0
1.0,0.936260108,0.634279487,0.058560195,0.132334012,0.223571065,c++,python,c,0,1,0,0,0,0,0
1.0,0.869295018,0.141243062,0.053587285,0.005234477,0.360546528,c#,asp.net,.net,1,0,0,0,0,0,0
1.0,0.629941591,0.538361882,0.066752666,0.007945834,0.385225561,javascript,c#,reactjs,1,0,1,0,0,0,0
1.0,0.572381047,0.295757736,0.436622068,0.040344288,0.695648425,python,mysql,php,0,1,1,1,0,0,0
1.0,0.843159333,0.231141368,0.108041052,0.002279124,0.113959915,sql-server,mysql,sql-server,0,0,0,1,0,0,0
1.0,0.782577201,0.355198125,0.142551797,0.004628867,0.607047646,0,github,go,0,0,0,0,0,1,1
1.0,0.818292472,0.694002464,0.149298441,0.019792566,0.232153574,java,jquery,javascript,0,1,1,0,0,0,0
1.0,0.907640435,0.556273347,0.137974004,0.022480009,0.18858836,java,java,android,0,1,0,0,1,0,0
1.0,0.045300965,0.051926846,0.049958321,0.030484629,0.924248814,objective-c,0,ios,0,0,0,0,1,0,0
1.0,0.830369457,0.163680509,0.148183137,0.023023131,0.308409714,c#,asp.net,.net,1,0,0,0,0,0,0
1.0,0.795623597,0.354194074,0.143063121,0.088149724,0.42341442,ruby,ruby,ruby,0,0,1,0,0,0,0
1.0,0.941343243,0.744201588,0.305661378,0.071135625,0.323852049,c#,java,.net,1,1,0,0,0,0,0
1.0,0.836813698,0.298021985,0.127295831,0.0043216,0.308379294,sql,typescript,javascript,0,0,1,1,0,0,0
1.0,0.914985241,0.262960651,0.194568971,0.057569686,0.253018252,python,django,javascript,0,1,1,0,0,0,0
1.0,0.816694695,0.260398009,0.204808132,0.010983728,0.277700234,c#,asp.net,.net,1,0,0,0,0,0,0
1.0,0.944733344,0.154286792,0.08049065,0.0014185,0.223363589,python,perl,python,0,1,1,0,0,0,0
1.0,0.479068744,0.080589631,0.017903109,0.01451614,0.815688417,jquery,javascript,html,0,0,1,0,0,0,0
1.0,0.737767286,0.419141696,0.135269379,0.004350854,0.460941273,ios,objective-c,ios,0,0,0,0,1,0,0
1.0,0.81997612,0.052955725,0.063697624,0.002600437,0.329675579,java,mysql,c,0,1,0,1,0,0,0
1.0,0.700754105,0.470056048,0.020562781,0.012893798,0.411238159,c#,sql-server,sql,1,0,0,1,0,0,0
1.0,0.920304023,0.326220524,0.00368284,0.000448329,0.725963619,python,xml,c#,1,1,0,0,0,0,0
1.0,0.820192717,0.106375777,0.066851573,0.119186943,0.294328573,javascript,html,jquery,0,0,1,0,0,0,0
1.0,0.890852618,0.732683827,0.168248044,0.067240889,0.131390389,java,xml,0,1,1,0,0,0,0,0
1.0,0.970039941,0.582331872,0.367283092,0.047889761,0.241687115,java,0,ruby,0,1,1,0,0,0,0
1.0,0.910550244,0.089472535,0.213070518,0.069558749,0.356902913,c#,.net,asp.net,1,0,0,0,0,0,0
0.4738562091503268,0.920992598,0.587664329,0.21237779,0.153569564,0.373930262,python,java,python,0,1,0,0,0,0,0
1.0,0.933349778,0.554209613,0.04945321,0.026997666,0.242620286,angularjs,typescript,javascript,0,0,1,0,0,0,0
1.0,0.931420948,0.460925811,0.139309785,0.034771979,0.278542145,c#,.net,scala,1,0,0,0,0,1,0
1.0,0.852838016,0.448324579,0.301479292,0.18211797,0.686435365,c#,c++,c,1,1,0,0,0,0,0
1.0,0.818481031,0.198280187,0.082910074,0.02497937,0.560305621,javascript,0,c,0,1,1,0,0,0,0
0.9379084967320261,0.868002159,0.249025013,0.2663494,0.018914407,0.310501063,python,django,json,0,1,1,0,0,0,0
0.6993464052287581,0.692934525,0.210920938,0.076276507,0.032240804,0.757266735,0,ruby,javascript,0,0,1,0,0,0,0
1.0,0.786639047,0.193070373,0.024373694,0.001530948,0.214887951,php,mysql,javascript,0,0,1,1,0,0,0
1.0,0.449833229,0.297320361,0.534049521,0.221895594,0.997661771,css,html,jquery,0,0,1,0,0,0,0
1.0,0.950417465,0.06894029,0.045976391,0.002803322,0.272071691,android,java,kotlin,0,1,0,0,1,0,0
1.0,0.902336275,0.361917525,0.143274881,0.002885686,0.33301915,css,html,jquery,0,0,1,0,0,0,0
1.0,0.828490683,0.308223337,0.169396286,0.026557811,0.444964235,python,python,python,0,1,0,0,0,0,0
1.0,0.919490126,0.425578906,0.162429813,0.064284265,0.416770973,kotlin,android,java,0,1,0,0,1,0,0
1.0,0.972274824,0.1164466,0.139581587,0.006946781,0.321106024,javascript,html,css,0,0,1,0,0,0,0
1.0,0.463980782,0.323181517,0.032938884,0.002650647,0.482882851,java,android,java,0,1,0,0,1,0,0
1.0,0.942747624,0.21177521,0.092183629,0.012619099,0.499091465,android,java,kotlin,0,1,0,0,1,0,0
1.0,0.897399295,0.154793034,0.082785299,0.020121615,0.481326278,php,mysql,javascript,0,0,1,1,0,0,0
1.0,0.917252971,0.091077251,0.019433376,0.000351981,0.398005404,python,git,php,0,1,1,0,0,0,1
1.0,0.897776385,0.070884793,0.021005647,0.002544782,0.081085409,0,0,swift,0,0,0,0,1,0,0
1.0,0.985381664,0.164113551,0.108144317,0.021167124,0.284474064,scala,java,scala,0,1,0,0,0,1,0
1.0,0.877481969,0.310970038,0.152619241,0.009939875,0.271509524,sql-server,sql-server,0,0,0,0,1,0,0,0
1.0,0.942834518,0.183377159,0.26994244,0.000323389,0.61177198,java,php,mysql,0,1,1,1,0,0,0
1.0,0.837625988,0.338659511,0.227691044,0.028840351,0.335071029,javascript,java,jquery,0,1,1,0,0,0,0
1.0,0.962241309,0.18691897,0.194157725,0.030817766,0.244236204,c#,.net,c,1,1,0,0,0,0,0
1.0,0.945517195,0.585004406,0.154663685,0.020447886,0.256569086,typescript,javascript,jquery,0,0,1,0,0,0,0
1.0,0.911215208,0.23763972,0.119461905,0.007059016,0.342087941,php,java,mysql,0,1,1,1,0,0,0
0.14052287581699346,0.888007297,0.739341353,0.030510099,0.037763769,0.342691572,angularjs,typescript,javascript,0,0,1,0,0,0,0
1.0,0.596078626,0.105715672,0.301168849,0.245278534,0.999999999,javascript,.net,xml,1,0,1,0,0,0,0
1.0,0.969065963,0.055010463,0.155451982,0.028996617,0.295511826,javascript,java,xml,1,1,1,0,0,0,0
1.0,0.917027882,0.062395488,0.017339882,0.000686748,0.461590473,c#,python,javascript,1,1,1,0,0,0,0
0.1830065359477124,0.785401931,0.0811542,0.097920399,0.006345406,0.443389342,c,php,c++,0,1,1,0,0,0,0
