Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,Class_Label
0.924465844,0.211622659,0.146281841,0.029606864,0.237611938,web-pro
0.924465844,0.211622659,0.146281841,0.029606864,0.237611938,micro-oop
0.892100343,0.464243221,0.03747962,0.024450482,0.380482796,oop
0.937207911,0.372841955,0.198770632,0.070263054,0.394367274,oop
0.82391125,0.559528264,0.273519695,0.000197034,0.030239777,oop
0.947474964,0.307548682,0.167345719,0.007878664,0.119748216,other
0.947474964,0.307548682,0.167345719,0.007878664,0.119748216,oop
0.891162041,0.605756348,0.122701868,0.080898118,0.239619365,statistic
0.891162041,0.605756348,0.122701868,0.080898118,0.239619365,micro-oop
0.800899087,0.422774153,0.166383187,0.087934234,0.331352955,web-pro
0.800899087,0.422774153,0.166383187,0.087934234,0.331352955,oop
0.800899087,0.422774153,0.166383187,0.087934234,0.331352955,statistic
0.89733983,0.106307776,0.044559645,0.002553255,0.280714059,oop
0.936260108,0.634279487,0.058560195,0.132334012,0.223571065,oop
0.869295018,0.141243062,0.053587285,0.005234477,0.360546528,micro-oop
0.629941591,0.538361882,0.066752666,0.007945834,0.385225561,web-pro
0.629941591,0.538361882,0.066752666,0.007945834,0.385225561,micro-oop
0.572381047,0.295757736,0.436622068,0.040344288,0.695648425,web-pro
0.572381047,0.295757736,0.436622068,0.040344288,0.695648425,database
0.572381047,0.295757736,0.436622068,0.040344288,0.695648425,oop
0.843159333,0.231141368,0.108041052,0.002279124,0.113959915,database
0.818292472,0.694002464,0.149298441,0.019792566,0.232153574,oop
0.818292472,0.694002464,0.149298441,0.019792566,0.232153574,web-pro
0.907640435,0.556273347,0.137974004,0.022480009,0.18858836,oop
0.907640435,0.556273347,0.137974004,0.022480009,0.18858836,mobile
0.045300965,0.051926846,0.049958321,0.030484629,0.924248814,mobile
0.830369457,0.163680509,0.148183137,0.023023131,0.308409714,micro-oop
0.795623597,0.354194074,0.143063121,0.088149724,0.42341442,web-pro
0.941343243,0.744201588,0.305661378,0.071135625,0.323852049,micro-oop
0.941343243,0.744201588,0.305661378,0.071135625,0.323852049,oop
0.836813698,0.298021985,0.127295831,0.0043216,0.308379294,database
0.836813698,0.298021985,0.127295831,0.0043216,0.308379294,web-pro
0.914985241,0.262960651,0.194568971,0.057569686,0.253018252,web-pro
0.914985241,0.262960651,0.194568971,0.057569686,0.253018252,oop
0.816694695,0.260398009,0.204808132,0.010983728,0.277700234,micro-oop
0.944733344,0.154286792,0.08049065,0.0014185,0.223363589,oop
0.944733344,0.154286792,0.08049065,0.0014185,0.223363589,web-pro
0.737767286,0.419141696,0.135269379,0.004350854,0.460941273,mobile
0.81997612,0.052955725,0.063697624,0.002600437,0.329675579,database
0.81997612,0.052955725,0.063697624,0.002600437,0.329675579,oop
0.700754105,0.470056048,0.020562781,0.012893798,0.411238159,micro-oop
0.700754105,0.470056048,0.020562781,0.012893798,0.411238159,database
0.890852618,0.732683827,0.168248044,0.067240889,0.131390389,micro-oop
0.890852618,0.732683827,0.168248044,0.067240889,0.131390389,oop
0.970039941,0.582331872,0.367283092,0.047889761,0.241687115,oop
0.970039941,0.582331872,0.367283092,0.047889761,0.241687115,web-pro
0.910550244,0.089472535,0.213070518,0.069558749,0.356902913,micro-oop
0.920992598,0.587664329,0.21237779,0.153569564,0.373930262,oop
0.933349778,0.554209613,0.04945321,0.026997666,0.242620286,web-pro
0.931420948,0.460925811,0.139309785,0.034771979,0.278542145,statistic
0.931420948,0.460925811,0.139309785,0.034771979,0.278542145,micro-oop
0.852838016,0.448324579,0.301479292,0.18211797,0.686435365,micro-oop
0.852838016,0.448324579,0.301479292,0.18211797,0.686435365,oop
0.818481031,0.198280187,0.082910074,0.02497937,0.560305621,oop
0.818481031,0.198280187,0.082910074,0.02497937,0.560305621,web-pro
0.868002159,0.249025013,0.2663494,0.018914407,0.310501063,web-pro
0.868002159,0.249025013,0.2663494,0.018914407,0.310501063,oop
0.692934525,0.210920938,0.076276507,0.032240804,0.757266735,web-pro
0.786639047,0.193070373,0.024373694,0.001530948,0.214887951,web-pro
0.786639047,0.193070373,0.024373694,0.001530948,0.214887951,database
0.449833229,0.297320361,0.534049521,0.221895594,0.997661771,web-pro
0.950417465,0.06894029,0.045976391,0.002803322,0.272071691,mobile
0.950417465,0.06894029,0.045976391,0.002803322,0.272071691,oop
0.902336275,0.361917525,0.143274881,0.002885686,0.33301915,web-pro
0.828490683,0.308223337,0.169396286,0.026557811,0.444964235,oop
0.919490126,0.425578906,0.162429813,0.064284265,0.416770973,mobile
0.919490126,0.425578906,0.162429813,0.064284265,0.416770973,oop
0.972274824,0.1164466,0.139581587,0.006946781,0.321106024,web-pro
