twitter_id,stackoverflow_id,question_count,answer_count,reputation,answer_tag,question_tag,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,preferred_tags1,preferred_tags2,preferred_tags3,micro-oop,oop,web-pro,database,mobile,statistic,other
robertmryan,1271826,18,500,350725,"['swift', 'ios', 'grand-central-dispatch', 'objective-c', 'xcode', 'multithreading', 'mapkit', 'swift5', 'uibezierpath', 'arrays']","['ios', 'swift', 'mapkit', 'xcode', 'ios7', 'custom-transition', 'c', 'struct', 'swiftui', 'mkusertrackingmode']",0.884648653,0.189192025,0.158260469,0.005737754,0.546928544,swift,ios,ios,0,0,0,0,1,0,0
robhruska,29995,31,465,107002,"['grails', 'java', 'groovy', 'javascript', 'gorm', 'jquery', 'backbone.js', 'php', 'rest', 'http']","['java', 'grails', 'tomcat', 'log4j', 'http', 'sql', 'xml', 'gorm', 'jsp', 'css']",0.873116944,0.455760224,0.182816015,0.032475228,0.199597302,angularjs,java,0,0,1,1,0,0,0,0
rogerlipscombe,8446,300,500,78551,"['c#', 'c++', '.net', 'windows', 'visual-studio', 'erlang', 'winapi', 'c', 'powershell', 'visual-c++']","['erlang', '.net', 'c#', 'winapi', 'wcf', 'visual-studio', 'c++', 'asp.net-mvc', 'powershell', 'msbuild']",0.882685634,0.185120997,0.049088516,0.002822307,0.290252182,c#,c++,.net,1,1,0,0,0,0,0
romainguy,298575,0,500,93268,"['android', 'java', 'android-layout', 'bitmap', 'android-3.0-honeycomb', 'canvas', 'layout', 'opengl-es', 'listview', 'view']",[],0.933743027,0.159142118,0.073315832,0.003158665,0.5044091,android,java,android,0,1,0,0,1,0,0
rombert,112671,185,500,61408,"['java', 'eclipse', 'maven-2', 'maven', 'gwt', 'mantis', 'sling', 'spring', 'git', 'performance']","['java', 'eclipse', 'spring', 'maven-2', 'eclipse-plugin', 'maven', 'gwt', 'git', 'google-app-engine', 'hibernate']",0.865628913,0.496844207,0.097272004,0.012191629,0.39830391,java,java,ruby,0,1,1,0,0,0,0
romunov,322912,71,500,61167,"['r', 'ggplot2', 'dataframe', 'loops', 'plot', 'dplyr', 'list', 'for-loop', 'string', 'shiny']","['r', 'list', 'dataframe', 'ggplot2', 'parallel-processing', 'python', 'plot', 'debugging', 'sweave', 'apply']",0.060010885,0.123706087,0.068373966,0.142327762,0.989236292,r,r,python,0,1,0,0,0,1,0
rorymccrossan,519413,41,500,288025,"['jquery', 'javascript', 'html', 'css', 'ajax', 'json', 'php', 'bootstrap-4', 'arrays', 'asp.net-mvc']","['c#', 'azure', 'xamarin', 'xamarin.ios', 'asp.net-mvc', 'asp.net-web-api', 'azure-cosmosdb', 'asp.net-mvc-3', 'azure-table-storage', 'azure-notificationhub']",0.755946343,0.252200124,0.060572162,0.003782735,0.309922929,asp.net,jquery,javascript,1,0,1,0,0,0,0
RRUZ,91299,43,500,129108,"['delphi', 'wmi', 'c#', 'vcl-styles', 'delphi-xe2', 'windows', 'winapi', 'wmi-query', 'delphi-xe3', 'firemonkey']","['delphi', 'oracle', 'sql', 'c#', '.net', 'delphi.net', 'winapi', 'delphi-xe', 'vcl', 'web-services']",0.805623041,0.370827705,0.012524727,0.001337036,0.960434204,0,c#,os,1,0,0,0,0,0,1
rtoal,831878,85,500,75506,"['javascript', 'java', 'python', 'regex', 'arrays', 'python-3.x', 'ruby', 'c', 'c++', 'node.js']","['python', 'javascript', 'julia', 'swift', 'sqlalchemy', 'postgresql', 'css', 'ruby', 'node.js', 'flask']",0.975125068,0.172795991,0.207185019,0.016490907,0.371749551,javascript,python,ruby,0,1,1,0,0,0,0
rubberduckvba,1188513,73,500,61147,"['vba', 'excel', 'ms-access', 'userform', 'arrays', 'outlook', 'class', 'rubberduck', 'loops', 'ms-word']","['c#', 'wpf', 'ninject', 'com', 'xaml', 'vba', 'com-interop', 'vb6', 'parsing', 'vbe']",0.938224834,0.302872524,0.075542836,0.005073711,0.171569344,vb.net,python,.net,1,1,0,0,0,0,0
rusanu,105929,62,500,265701,"['sql-server', 'c#', 'sql', 'tsql', 'service-broker', 'hadoop', '.net', 'c++', 'azure', 'windows']","['c#', 'ruby-on-rails', 'iphone', 'ruby', 'cocoa-touch', '.net', 'visual-studio', 'http', 'ember.js', 'php']",0.879260834,0.330299429,0.153242172,0.004805145,0.331248629,c#,.net,sql-server,1,0,0,1,0,0,0
rusorrow,1258041,30,500,51606,"['python', 'sed', 'bash', 'python-2.7', 'python-3.x', 'list', 'linux', 'regex', 'awk', 'unix']","['python', 'numpy', 'arrays', 'python-3.x', 'lxml', 'sed', 'decorator', 'python-sphinx', 'autodoc', 'django']",0.674105233,0.118788959,0.048970686,0.015940338,0.501953198,python,0,python,0,1,0,0,0,0,0
russiancow,104184,32,202,107903,"['javascript', 'php', 'html', 'css', 'python', 'jquery', 'mysql', 'browser', 'performance', 'database']","['performance', 'python', 'ruby', 'javascript', 'web-applications', 'c#', 'wpf', 'windows', 'database', 'java']",0.89083701,0.24431757,0.094399126,0.003152932,0.287380697,javascript,python,python,0,1,1,0,0,0,0
ryanbigg,15245,43,500,100621,"['ruby-on-rails', 'ruby', 'ruby-on-rails-3', 'ruby-on-rails-4', 'spree', 'activerecord', 'rspec', 'git', 'javascript', 'heroku']","['ruby-on-rails', 'ruby', 'elixir', 'ruby-on-rails-3', 'rust', 'go', 'postgresql', 'phoenix-framework', 'cucumber', 'python']",0.879084077,0.173267742,0.116922344,0.02387509,0.37066186,ruby,ruby,ruby,0,0,1,0,0,0,0
s74rx,295264,184,500,69931,"['php', 'jquery', 'javascript', 'html', 'css', 'mysql', 'arrays', 'ajax', 'java', 'sql']","['php', 'jquery', 'javascript', 'css', 'mysql', 'html', 'oop', 'zend-framework', 'n-tier-architecture', 'sql']",0.403255532,0.077351177,0.052042601,0.029921715,0.724827334,php,jquery,javascript,0,0,1,0,0,0,0
samharwell,138304,56,500,88982,"['antlr4', 'c#', 'antlr', '.net', 'java', 'parsing', 'visual-studio', 'stringtemplate-4', 'antlr3', 'grammar']","['.net', 'c#', 'java', 'debugging', 'clr', 'reflection', 'visual-studio', 'algorithm', 'nuget', 'nuspec']",0.934798021,0.167788652,0.034331605,0.001340724,0.37554301,c#,.net,java,1,1,0,0,0,0,0
sarfraznawaz,139459,146,500,342545,"['javascript', 'php', 'jquery', 'html', 'css', 'mysql', 'ajax', 'forms', 'arrays', 'json']","['php', 'javascript', 'html', 'jquery', 'css', 'facebook', 'java', 'java-me', 'model-view-controller', 'wordpress']",0.500157207,0.177471811,0.166375818,0.050231823,0.97080824,javascript,php,jquery,0,0,1,0,0,0,0
sayedihashimi,105999,7,369,41682,"['msbuild', 'msdeploy', 'asp.net', 'visual-studio-2010', 'c#', 'visual-studio', '.net', 'asp.net-mvc', 'visual-studio-2008', 'msbuild-task']","['visual-studio', 'visual-studio-2010', '64-bit', 'x86', 'edit-and-continue', 'powershell', 'ruby-on-rails-3', 'deployment', 'capistrano', 'bundler']",0.846120076,0.475108488,0.198230749,0.161563526,0.204765283,0,.net,0,1,0,0,0,0,0,0
sbarnea,99834,500,500,124739,"['python', 'unicode', 'ansible', 'pip', 'macos', 'localization', 'python-3.x', 'jenkins', 'java', 'bash']","['python', 'ansible', 'bash', 'jenkins', 'jenkins-pipeline', 'pytest', 'git', 'groovy', 'ansible-playbook', 'macos']",0.707512995,0.082276546,0.067043353,0.002580715,0.596771927,python,python,os,0,1,0,0,0,0,1
Schabse,34397,51,500,760657,"['c#', 'javascript', 'typescript', '.net', 'roslyn', 'node.js', 'html', 'java', 'jquery', 'reactjs']","['.net', 'c#', 'winforms', 'asp.net', 'multithreading', 'thread-safety', 'vba', 'mailmerge', 'delegates', 'value-type']",0.917968974,0.103745691,0.031132225,0.000982864,0.314290639,c#,.net,javascript,1,0,1,0,0,0,0
schwern,14660,94,500,112875,"['git', 'ruby', 'ruby-on-rails', 'sql', 'mysql', 'postgresql', 'c', 'github', 'sqlite', 'database']","['perl', 'ruby-on-rails', 'git', 'c', 'ruby', 'ruby-on-rails-6', 'ruby-on-rails-5', 'moose', 'activeadmin', 'postgresql']",0.921031793,0.219827554,0.174623879,0.009884004,0.316052554,git,ruby,ruby,0,0,1,0,0,0,1
scunliffe,6144,30,500,55008,"['javascript', 'html', 'jquery', 'css', 'php', 'internet-explorer', 'dom', 'internet-explorer-8', 'arrays', 'browser']","['javascript', 'internet-explorer', 'html', 'safari', 'audio', 'language-agnostic', 'web-applications', 'internet-explorer-7', 'debugging', 'browser']",0.78265817,0.338743734,0.088722755,0.00108187,0.418813666,javascript,html,0,0,0,1,0,0,0,0
sdarlington,2998,19,500,48724,"['ios', 'objective-c', 'iphone', 'xcode', 'ignite', 'core-data', 'cocoa-touch', 'ipad', 'ios5', 'swift']","['iphone', 'objective-c', 'ios', 'macos', 'cocoa', 'crash-reports', 'ipad', 'docker', 'kubernetes', 'cocoa-touch']",0.888853224,0.037466404,0.031519398,0.008113467,0.398257055,ios,objective-c,ios,0,0,0,0,1,0,0
seanbright,21926,4,500,104723,"['php', 'java', 'bash', 'regex', 'arrays', 'c', 'shell', 'javascript', 'mysql', 'linux']","['gtk3', 'linux', 'static-libraries', 'gnu-toolchain', 'gtk', 'gtkentry', 'gtktextview', 'maven', 'maven-dependency-plugin', 'maven-profiles']",0.901542271,0.483168169,0.243387104,0.094721783,0.255921165,os,php,java,0,1,1,0,0,0,1
seanpcannon,353802,21,500,71706,"['javascript', 'jquery', 'html', 'php', 'css', 'mysql', 'ajax', 'arrays', 'json', 'forms']","['jquery', 'php', 'css', 'javascript', 'node.js', 'python', 'postgresql', 'ios', 'html', 'circleci']",0.931585161,0.156567613,0.419738151,0.134702155,0.340470017,javascript,jquery,html,0,0,1,0,0,0,0
sean_r_owen,64174,13,500,62249,"['android', 'zxing', 'java', 'apache-spark', 'mahout', 'hadoop', 'qr-code', 'machine-learning', 'barcode', 'barcode-scanner']","['java', 'performance', 'android', 'maven', 'release', 'floating-point', 'jit', 'sse', 'vectorization', 'mysql']",0.927439494,0.641176896,0.415072608,0.144766886,0.19160369,android,java,0,0,1,0,0,1,0,0
SeaRyanC,1704166,20,500,142365,"['typescript', 'javascript', 'generics', 'typescript-typings', 'angularjs', 'node.js', 'reactjs', 'angular', 'types', 'ecmascript-6']","['typescript', 'javascript', 'module', 'class', 'ecmascript-6', 'reactjs', 'material-ui', 'set-intersection', 'undefined', 'void']",0.957861928,0.172691715,0.163948046,0.005866244,0.341278527,typescript,javascript,reactjs,0,0,1,0,0,0,0
sebastienlorber,82609,334,421,73429,"['java', 'javascript', 'reactjs', 'hibernate', 'scala', 'spring', 'cordova', 'jpa', 'react-native', 'redux']","['java', 'scala', 'javascript', 'jakarta-ee', 'html', 'spring', 'guava', 'scjp', 'reactjs', 'playframework-2.0']",0.894923555,0.268381165,0.082204568,0.015563584,0.44035283,java,javascript,reactjs,0,1,1,0,0,0,0
sehetw,85371,14,500,306808,"['c++', 'boost', 'boost-asio', 'boost-spirit', 'boost-graph', 'boost-spirit-x3', 'boost-spirit-qi', 'c++11', 'parsing', 'boost-geometry']","['c++', 'boost-spirit', 'boost-spirit-qi', 'parsing', 'boost', 'grammar', 'visual-c++', 'view', 'c++17', 'stdstring']",0.772973402,0.198403068,0.211680409,0.09071454,0.603232762,c++,0,0,0,1,0,0,0,0,0
SeKrebs,421223,8,500,113282,"['php', 'git', 'arrays', 'mysql', 'symfony', 'apache', 'string', 'github', 'function', 'regex']","['solr', 'php', 'xml', 'go', 'dataimporthandler', 'solr5', 'python', 'llvm', 'llvm-py', 'nginx']",0.739384092,0.025823183,0.13332775,0.088760965,0.999853011,php,git,c,0,1,1,0,0,0,1
sftrabbit,150634,38,500,96968,"['c++', 'c++11', 'pointers', 'arrays', 'vector', 'templates', 'string', 'c', 'reference', 'stl']","['c++', 'c++11', 'standards', 'language-lawyer', 'move-semantics', 'undefined-behavior', 'iterator', 'iostream', 'class', 'rvalue-reference']",0.926194323,0.149055152,0.041135885,0.015127956,0.541935766,c++,c++,c,0,1,0,0,0,0,0
sh4nx0r,1003917,0,500,63645,"['php', 'arrays', 'function', 'mysql', 'regex', 'output', 'json', 'html', 'sql', 'string']",[],0.675997361,0.592175262,0.931559348,0.89174239,0.491334779,php,c,c++,0,1,1,0,0,0,0
share2praveen,1671639,73,500,47810,"['javascript', 'jquery', 'html', 'css', 'datepicker', 'google-maps', 'json', 'jquery-ui', 'ajax', 'google-maps-api-3']","['c#', 'javascript', 'jquery', 'html', 'datetime', 'jquery-ui', 'asp.net', '.net', 'sql', 'sql-server-2008']",0.784923048,0.584329417,0.122044444,0.120881808,0.335625797,javascript,jquery,html,0,0,1,0,0,0,0
shaunluttin,1108891,404,500,95199,"['typescript', 'asp.net-core', 'c#', 'visual-studio-code', 'javascript', '.net-core', 'asp.net', '.net', 'reactjs', 'angular']","['c#', 'powershell', 'asp.net', 'git', 'orchardcms', 'typescript', 'asp.net-core', 'orchardcms-1.8', 'azure', 'windows']",0.945665898,0.353748963,0.159026548,0.024004405,0.274330719,typescript,asp.net,c#,1,0,1,0,0,0,0
sheharyarn,1533054,68,299,59623,"['elixir', 'phoenix-framework', 'android', 'ruby-on-rails', 'ruby', 'ecto', 'ruby-on-rails-3', 'vim', 'ruby-on-rails-4', 'mongoid']","['elixir', 'phoenix-framework', 'ruby-on-rails', 'android', 'ruby', 'android-fragments', 'nginx', 'mongoid', 'puma', 'macros']",0.845442951,0.512191921,0.182975756,0.068013984,0.270278222,0,0,android,0,0,0,0,1,0,0
sherifelkhatib,833622,23,500,43708,"['android', 'java', 'android-layout', 'listview', 'android-activity', 'php', 'android-listview', 'xml', 'mysql', 'textview']","['android', 'java', 'mysql', 'hibernate', 'eclipse', 'spring', 'locking', 'multithreading', 'rabbitmq', 'jboss']",0.451621313,0.157951015,0.232510148,0.116404198,0.460052855,android,java,mysql,0,1,0,1,1,0,0
shiplu,376535,93,500,50305,"['php', 'mysql', 'javascript', 'regex', 'python', 'linux', 'bash', 'arrays', 'jquery', 'c']","['php', 'javascript', 'python', 'extjs', 'mysql', 'c', 'extjs4', 'build', 'http', 'bash']",0.60185848,0.173268972,0.013369588,0.001241315,0.296884861,php,mysql,javascript,0,0,1,1,0,0,0
ShrapnelCol,285587,33,500,148032,"['php', 'mysql', 'pdo', 'mysqli', 'sql', 'prepared-statement', 'sql-injection', 'database', 'arrays', 'bindparam']","['php', 'mysql', 'symfony', 'pdo', 'security', 'sql', 'join', 'mysqli', 'group-by', 'query-optimization']",0.990590016,0.200658063,0.181217745,0.016747554,0.299010739,php,mysql,0,0,0,1,1,0,0,0
simbabque,1331451,53,500,48091,"['perl', 'regex', 'hash', 'arrays', 'mojolicious', 'xml', 'cgi', 'json', 'moose', 'html']","['perl', 'unit-testing', 'mysql', 'dbi', 'bash', 'regex', 'datetime', 'utf-8', 'locale', 'oop']",0.700876491,0.127945101,0.13618437,0.090453388,0.970766957,perl,.net,0,1,0,1,0,0,0,0
simeonvisser,1267329,2,500,97798,"['python', 'python-3.x', 'python-2.7', 'django', 'list', 'unit-testing', 'mocking', 'string', 'dictionary', 'datetime']","['python', 'sqlalchemy', 'sql-returning', 'postgres-9.4', 'javascript', 'string', 'constants', 'purescript']",0.9663685,0.276436791,0.116533561,0.007579528,0.227238714,python,python,python,0,1,0,0,0,0,0
simevidas,425275,190,500,152422,"['javascript', 'jquery', 'html', 'css', 'dom', 'json', 'arrays', 'function', 'ajax', 'internet-explorer']","['javascript', 'html', 'browser', 'css', 'jquery', 'node.js', 'dom', 'express', 'regex', 'theory']",0.942304781,0.104238924,0.05115108,0.000286824,0.348675778,javascript,jquery,html,0,0,1,0,0,0,0
simey,16940,418,500,110781,"['angular', 'c#', 'javascript', 'typescript', 'rxjs', 'css', 'asp.net', 'html', 'asp.net-mvc', '.net']","['asp.net-mvc', 'asp.net', 'silverlight', '.net', 'jquery', 'css', 'apache-flex', 'angular', 'c#', 'wcf']",0.731586873,0.027481273,0.0488358,0.023388374,0.400765695,angularjs,c#,css,1,0,1,0,0,0,0
simonohanlon101,1478381,36,500,52259,"['r', 'dataframe', 'matrix', 'data.table', 'regex', 'list', 'ggplot2', 'loops', 'for-loop', 'apply']","['r', 'graphics', 'plot', 'syntax', 'ggplot2', 'base', 'data.table', 'plotmath', 'internals', 'regex']",0.751861297,0.290239548,0.127188015,0.026895314,0.430202947,r,sql,.net,1,0,0,1,0,1,0
simonsarris,154112,15,500,55521,"['canvas', 'html', 'javascript', 'html5-canvas', 'gojs', 'jquery', 'css', 'image', 'google-chrome', 'svg']","['javascript', 'ruby-on-rails-3', 'ruby-on-rails', 'c#', 'razor', 'blazor', 'touch', 'firefox', 'html', 'css']",0.975443824,0.167206933,0.109636093,0.039009816,0.313052959,html,javascript,css,0,0,1,0,0,0,0
sinan_unur,100754,33,500,111558,"['perl', 'regex', 'c', 'arrays', 'windows', 'hash', 'html', 'javascript', 'python', 'linux']","['perl', 'c', 'sql', 'vim', 'template-toolkit', 'perl-module', 'windows', 'ocaml', 'cpan', 'latex']",0.909809849,0.538318587,0.121723345,0.021597765,0.178456728,perl,c,os,0,1,1,0,0,0,1
sindresorhus,64949,71,272,62320,"['javascript', 'gruntjs', 'bower', 'yeoman', 'node.js', 'jquery', 'npm', 'angularjs', 'html', 'css']","['javascript', 'flash', 'jquery', 'actionscript', 'actionscript-3', 'actionscript-2', 'html', 'macos', 'url', 'python']",0.951561072,0.38101097,0.080811015,0.005593961,0.29317609,javascript,jquery,html,0,0,1,0,0,0,0
sipping4cast,2088135,21,500,61544,"['bash', 'shell', 'awk', 'linux', 'reactjs', 'sed', 'javascript', 'unix', 'grep', 'regex']","['reactjs', 'typescript', 'javascript', 'go', 'json', 'xml', 'c++', 'vtk', 'react-hooks', 'svg-filters']",0.68885214,0.463831464,0.278923261,0.057789911,0.314218161,reactjs,javascript,os,0,0,1,0,0,0,1
skaffman,21234,50,500,371032,"['java', 'spring', 'spring-mvc', 'xml', 'jaxb', 'servlets', 'jsp', 'hibernate', 'jdbc', 'annotations']","['java', 'xml', 'servlets', 'xsd', 'hibernate', 'spring', 'jls', 'performance', 'garbage-collection', 'gwt']",0.89031868,0.050276625,0.113862701,0.013834498,0.460121239,java,java,xml,1,1,0,0,0,0,0
skilldrick,49376,103,500,62946,"['javascript', 'jquery', 'php', 'html', 'css', 'python', 'ruby-on-rails', 'c++', 'ajax', 'json']","['c++', 'ruby-on-rails', 'javascript', 'html', 'php', 'python', 'qt', 'jquery', 'ruby-on-rails-3', 'css']",0.898091704,0.081064741,0.123083483,0.04919867,0.341665579,javascript,jquery,php,0,0,1,0,0,0,0
smarx,94559,0,500,52666,"['python', 'ethereum', 'javascript', 'solidity', 'python-3.x', 'arrays', 'blockchain', 'smartcontracts', 'json', 'node.js']",[],0.899777773,0.240725569,0.144362643,0.046987433,0.246620826,python,0,javascript,0,1,1,0,0,0,0
SmileyKeith,902968,2,262,50599,"['cocoapods', 'ios', 'objective-c', 'xcode', 'afnetworking', 'cocoa', 'macos', 'git', 'iphone', 'podspec']","['objective-c', 'cocoa', 'nstextview', 'vim', 'newline', 'eof']",0.905159437,0.143172445,0.032595206,0.014844881,0.199024895,objective-c,os,0,0,0,0,0,1,0,1
smourier,403671,0,500,110889,"['c#', '.net', 'com', 'c++', 'winapi', 'windows', 'pinvoke', 'wpf', 'winforms', 'visual-studio']",[],0.797286986,0.301599356,0.220477437,0.005110071,0.663930743,c#,.net,0,1,0,0,0,0,0,0
SOFTonSOFA,784588,4,500,61721,"['laravel', 'eloquent', 'php', 'laravel-4', 'mysql', 'sql', 'laravel-5', 'orm', 'query-builder', 'relationship']","['joomla', 'components', 'joomla1.5', 'php', 'php-5.5', 'php-5.6', 'c#', '.net', 'visual-studio', 'visual-studio-2013']",0.977437285,0.577405321,0.199769087,0.030644978,0.165327251,php,php,0,0,0,1,0,0,0,0
softwaredoug,8123,67,500,57345,"['c++', 'c', 'python', 'php', 'stl', 'arrays', 'pointers', 'string', 'javascript', 'mysql']","['c++', 'python', 'java', 'javascript', 'c', 'winapi', 'qt', 'pyside', 'php', 'debugging']",0.881212782,0.554040454,0.244960296,0.145032836,0.29620058,c++,c,python,0,1,0,0,0,0,0
sonergonul,447156,114,500,88035,"['c#', 'datetime', '.net', 'asp.net', 'string', 'sql', 'sql-server', 'date', 'mysql', 'parsing']","['c#', 'asp.net', 'sql', '.net', 'database', 'gridview', 'sql-server', 'oracle', 'function', 'devexpress']",0.573928298,0.259537758,0.013192646,0.090097332,0.614544563,c#,.net,asp.net,1,0,0,0,0,0,0
sophiebits,49485,45,441,118070,"['javascript', 'reactjs', 'jquery', 'ruby', 'iphone', 'html', 'css', 'ruby-on-rails', 'objective-c', 'react-jsx']","['iphone', 'javascript', 'cocoa-touch', 'c', 'macos', 'python', 'html', 'ios', 'objective-c', 'mercurial']",0.869225938,0.025354134,0.053678332,0.019881887,0.371140866,javascript,ios,html,0,0,1,0,1,0,0
soviut,46914,141,500,74747,"['javascript', 'python', 'jquery', 'html', 'css', 'node.js', 'django', 'c#', 'json', 'angularjs']","['python', 'django', 'javascript', 'wxpython', 'flash', 'unit-testing', 'angularjs', 'actionscript-3', 'mongodb', 'node.js']",0.928398679,0.110110067,0.109577967,0.001470854,0.340483892,javascript,python,node.js,0,1,1,0,0,0,0
spadgos,9021,332,500,477445,"['javascript', 'jquery', 'php', 'soundcloud', 'html', 'css', 'mysql', 'arrays', 'regex', 'api']","['php', 'javascript', 'jquery', 'html', 'mysql', 'css', 'cakephp', 'sql', 'svn', 'optimization']",0.901026172,0.146466323,0.201982534,0.024793223,0.423213956,javascript,jquery,php,0,0,1,0,0,0,0
spender,14357,177,500,100634,"['c#', 'javascript', '.net', 'linq', 'arrays', 'asp.net', 'multithreading', 'asynchronous', 'asp.net-mvc', 'json']","['c#', '.net', 'sql-server', 'asp.net-mvc', 'sql-server-2008', 'sql', 'javascript', 'asp.net', 'tsql', 'indexing']",0.50238833,0.040347505,0.341332729,0.201656693,0.752791676,c#,javascript,.net,1,0,1,0,0,0,0
spickermann,2483313,5,500,74221,"['ruby', 'ruby-on-rails', 'activerecord', 'ruby-on-rails-5', 'rspec', 'ruby-on-rails-4', 'rubygems', 'arrays', 'postgresql', 'sql']","['ruby', 'ios', 'ios-universal-links', 'yaml', 'debugging', 'binding', 'byebug', 'ruby-on-rails', 'delegates', 'metaprogramming']",0.858142068,0.132191523,0.226095031,0.016651045,0.434919598,ruby,ruby,0,0,0,1,0,0,0,0
splattne,6461,67,411,97043,"['asp.net', 'c#', '.net', 'sql-server', 'sql', 'javascript', 'iis', 'vb.net', 'ember.js', 'visual-studio']","['asp.net', '.net', 'deployment', 'ember.js', 'compact-framework', 'visual-studio', 'javascript', 'web-deployment-project', 'performance', 'assemblies']",0.536745967,0.106114817,0.285390249,0.259860621,0.999999999,asp.net,.net,javascript,1,0,1,0,0,0,0
spouliot,220643,1,500,42749,"['xamarin.ios', 'ios', 'xamarin', 'c#', 'mono', '.net', 'iphone', 'monodevelop', 'objective-c', 'xamarin.android']","['ios', 'unit-testing', 'mono', 'nunit', 'xamarin.ios']",0.814699019,0.681654353,0.035093753,0.021684999,0.35363663,ios,ios,java,0,1,0,0,1,0,0
sriramtwt,2530848,7,500,65834,"['c#', '.net', 'multithreading', 'winforms', 'wpf', 'async-await', 'generics', 'asynchronous', 'task-parallel-library', 'task']","['c#', '.net', 'garbage-collection', 'async-await', 'xml', 'winforms', 'multithreading', 'thread-abort', 'unsafe', 'arrays']",0.84703629,0.429764671,0.111002859,0.035037458,0.09605754,c#,.net,java,1,1,0,0,0,0,0
ssachinshanbhag,399037,18,500,48759,"['sql', 'mysql', 'c#', 'sql-server', 'javascript', 'asp.net', 'sql-server-2005', 'tsql', 'java', 'sql-server-2008']","['sql-server-2005', 'sql', 'c#', 'algorithm', 'javascript', 'automation', 'sql-server', 'database', 'join', 'mysql']",0.508204735,0.459096794,0.016121179,0.029724696,0.472859942,sql,mysql,c#,1,0,0,1,0,0,0
Stavron,157957,4,500,56558,"['php', 'simplexml', 'postgresql', 'xml', 'sql', 'arrays', 'javascript', 'json', 'mysql', 'laravel']","['php', 'git', 'git-merge-conflict', 'simplexml', 'xml-namespaces', 'gearman', 'svn', 'composer-php']",0.958475143,0.07511239,0.102660495,0.010372603,0.339091733,php,0,sql,0,0,1,1,0,0,0
staxman,59501,25,500,97327,"['jackson', 'java', 'json', 'serialization', 'xml', 'spring', 'deserialization', 'woodstox', 'jackson-modules', 'fasterxml']","['java', 'thrift', 'dataformat', 'memory-management', 'html', 'scala', 'asynchronous', 'use-case', 'akka', 'specifications']",0.981029566,0.501272956,0.826494562,0.115556814,0.454841099,java,0,json,0,1,1,0,0,0,0
steffenopel,45773,0,500,59547,"['amazon-web-services', 'amazon-ec2', 'amazon-s3', 'amazon-iam', 'java', 'amazon-dynamodb', 'c#', 'amazon-elastic-beanstalk', 'amazon-elb', 'bamboo']",[],0.868929444,0.804228974,0.132739578,0.07589496,0.080498898,0,0,0,0,0,0,0,0,0,0
stennie,1388319,0,500,54249,"['mongodb', 'mongodb-query', 'node.js', 'mongoose', 'aggregation-framework', 'javascript', 'database', 'sharding', 'php', 'nosql']",[],0.867429005,0.522645761,0.189188607,0.036117076,0.404141272,sql,0,node.js,0,0,1,1,0,0,0
stevage1,263268,226,409,73624,"['mapbox-gl-js', 'mapbox', 'javascript', 'mapbox-gl', 'git', 'geojson', 'leaflet', 'html', 'node.js', 'mapbox-marker']","['javascript', 'git', 'node.js', 'css', 'django', 'vue.js', 'bash', 'github', 'python', 'html']",0.922917876,0.07689135,0.083121291,0.019749298,0.552446916,javascript,git,html,0,0,1,0,0,0,1
stevenalowe,9345,17,500,56963,"['c#', '.net', 'sql', 'oop', 'unit-testing', 'asp.net', 'database-design', 'sql-server', 'database', 'tdd']","['html', 'css', 'language-agnostic', 'sql', '.net', 'javascript', 'asp.net', 'sql-server', 'code-metrics', 'interface']",0.892673019,0.685287021,0.392000343,0.150510499,0.227151381,.net,sql,asp.net,1,0,0,1,0,0,0
stevetjoa,208339,11,239,47323,"['python', 'numpy', 'matplotlib', 'scipy', 'machine-learning', 'algorithm', 'matlab', 'signal-processing', 'latex', 'audio']","['python', 'numpy', 'scipy', 'matplotlib', 'list', 'wsgi', 'cherokee', 'uwsgi', 'c++', 'intel-ipp']",0.869539085,0.540388993,0.473764509,0.368570607,0.405141923,python,python,python,0,1,0,0,0,0,0
stienman,2915,107,500,84921,"['c++', 'c', 'algorithm', 'c#', 'php', 'java', '.net', 'windows', 'embedded', 'language-agnostic']","['c#', 'c', 'algorithm', 'user-interface', 'ios', 'kernel', 'embedded', 'macos', '.net', 'vb.net']",0.787649383,0.37464921,0.149195926,0.014964429,0.327468908,c,c++,c#,1,1,0,0,0,0,0
stuartd,43846,9,500,58369,"['c#', 'log4net', '.net', 'automapper', 'logging', 'asp.net', 'log4net-configuration', 'winforms', 'linq', 'appfabric']","['c#', 'winforms', 'tfs', 'tfsbuild', 'email-notifications', 'unit-testing', 'moq', 'regex', 'javascript', 'node.js']",0.78622796,0.121732715,0.09377906,0.033276452,0.465503405,c#,.net,0,1,0,0,0,0,0,0
stuartmarks,1441122,0,500,101057,"['java', 'java-8', 'java-stream', 'collections', 'lambda', 'multithreading', 'generics', 'arraylist', 'optional', 'comparator']",[],0.923004854,0.258741888,0.136969046,0.044362693,0.356851778,java,java,0,0,1,0,0,0,0,0
